 0 0 12 2 0 37
haskell-simple 0 12 11 1 0 36
haskell-simple-reflect 0 0 5 6 0 8
haskell-simple-sendfile 0 1 5 6 0 18
haskell-simple-smt 0 7 7 1 0 24
haskell-simple-templates 0 5 5 6 0 34
haskell-skein 0 0 5 6 0 32
haskell-skylighting 0 4 41 1 0 34
haskell-smallcheck 0 5 5 1 0 16
haskell-smtlib 0 8 16 2 0 14
haskell-snap 0 2 12 10 0 114
haskell-snap-core 0 3 4 22 0 30
haskell-snap-server 0 3 4 8 0 30
haskell-snap-templates 0 5 7 3 0 0
haskell-soap 0 1 5 1 0 36
haskell-soap-tls 0 0 5 1 0 36
haskell-sockaddr 0 3 5 6 0 18
haskell-socks 0 0 5 6 0 20
haskell-split 0 2 5 1 0 8
haskell-sql-words 0 3 5 6 0 24
haskell-src-exts 0 3 6 1 0 28
haskell-src-exts-simple 0 5 5 1 0 28
haskell-src-meta 0 0 5 1 0 34
haskell-stack 0 9 17 16 1 0
haskell-stateref 0 1 5 6 0 12
haskell-statestack 0 0 5 1 0 10
haskell-statevar 0 2 5 1 0 12
haskell-static-hash 0 0 5 6 0 18
haskell-statistics 0 8 20 1 0 30
haskell-stm 0 3 5 1 0 10
haskell-stm-chans 0 0 5 1 0 10
haskell-stmonadtrans 0 5 5 1 0 12
haskell-storable-complex 0 2 5 6 0 8
haskell-store-core 0 5 6 1 0 20
haskell-stream 0 2 7 6 0 24
haskell-streaming-commons 0 4 5 2 0 36
haskell-strict 0 8 5 6 0 10
haskell-string-conversions 0 1 5 6 0 18
haskell-stringbuilder 0 0 5 6 0 8
haskell-stringprep 0 3 5 6 0 18
haskell-stringsearch 0 0 4 1 0 16
haskell-svg-builder 0 0 5 6 2 18
haskell-swish 19 4 13 2 0 33
haskell-syb 0 3 5 6 0 8
haskell-syb-with-class 0 2 6 6 0 22
haskell-system-fileio 0 0 5 1 1 22
haskell-system-filepath 0 2 5 1 0 18
haskell-tabular 0 0 5 6 0 22
haskell-tagged 0 0 5 6 0 20
haskell-tagshare 0 5 10 7 0 16
haskell-tagsoup 0 3 4 1 0 18
haskell-tagstream-conduit 0 0 3 6 0 36
haskell-tar 0 3 5 1 0 24
haskell-tasty 0 4 5 1 0 36
haskell-tasty-golden 0 0 6 1 0 36
haskell-tasty-hspec 0 1 5 6 0 36
haskell-tasty-hunit 0 2 5 1 0 36
haskell-tasty-kat 0 2 5 6 0 36
haskell-tasty-quickcheck 0 2 5 1 0 36
haskell-tasty-rerun 0 3 5 1 0 36
haskell-tasty-smallcheck 0 7 5 1 0 36
haskell-tasty-th 0 0 5 6 0 36
haskell-template 0 2 5 6 0 20
haskell-temporary 0 3 5 1 0 30
haskell-terminal-progress-bar 0 8 5 6 0 22
haskell-terminal-size 0 2 5 6 0 8
haskell-test-framework 0 2 6 6 0 22
haskell-test-framework-hunit 0 2 11 6 0 22
haskell-test-framework-quickcheck2 0 3 10 1 0 28
haskell-test-framework-th 0 2 3 6 0 34
haskell-test-framework-th-prime 0 0 7 6 0 34
haskell-texmath 3 3 7 1 0 30
haskell-text 0 5 50 1 0 18
haskell-text-binary 0 2 5 1 0 18
haskell-text-icu 0 0 5 2 0 34
haskell-text-postgresql 0 3 5 7 0 24
haskell-text-show 0 0 7 11 0 34
haskell-text-zipper 0 1 5 1 0 20
haskell-tf-random 0 10 6 1 0 16
haskell-th-abstraction 0 5 5 1 0 20
haskell-th-data-compat 0 3 5 6 0 18
haskell-th-expand-syns 2 9 5 6 0 20
haskell-th-extras 0 3 5 6 0 18
haskell-th-lift 0 1 7 1 0 18
haskell-th-lift-instances 0 1 5 6 0 28
haskell-th-orphans 0 1 5 1 0 26
haskell-th-reify-compat 0 3 5 6 0 18
haskell-th-reify-many 0 8 5 6 0 22
haskell-th-utilities 0 5 5 1 0 34
haskell-these 0 3 6 1 0 36
haskell-threads 0 3 5 6 0 10
haskell-tidal 0 5 5 6 0 36
haskell-time-compat 0 3 5 6 0 14
haskell-time-locale-compat 0 4 5 6 0 14
haskell-time-parsers 0 1 5 2 0 36
haskell-tls 0 0 5 2 0 36
haskell-tls-session-manager 0 5 10 2 0 28
haskell-token-bucket 0 2 5 1 0 14
haskell-torrent 2 2 5 1 0 22
haskell-transformers-base 0 0 5 6 0 12
haskell-transformers-compat 0 4 7 6 0 10
haskell-tree-monad 0 0 5 6 0 8
haskell-trifecta 0 3 7 7 0 30
haskell-twitter-conduit 0 1 7 8 0 36
haskell-twitter-types 0 0 7 7 0 30
haskell-twitter-types-lens 0 0 5 6 0 32
haskell-type-level-numbers 0 2 5 1 0 18
haskell-typed-process 0 1 7 1 0 36
haskell-uglymemo 0 0 5 6 0 14
haskell-unbounded-delays 0 9 5 6 0 8
haskell-unexceptionalio 0 0 7 6 0 8
haskell-uniplate 0 9 4 6 0 18
haskell-universe-base 0 5 5 6 0 8
haskell-unix-compat 0 4 5 6 0 18
haskell-unix-time 0 2 4 6 0 18
haskell-unixutils 0 2 7 6 0 36
haskell-unlambda 0 2 13 8 0 20
haskell-unordered-containers 0 1 5 1 0 28
haskell-uri 0 4 5 6 0 20
haskell-uri-bytestring 0 10 5 3 0 36
haskell-url 0 3 5 6 0 14
haskell-userid 0 6 5 6 0 30
haskell-utf8-light 0 0 5 6 0 14
haskell-utf8-string 0 1 4 6 0 14
haskell-utility-ht 0 3 5 6 0 8
haskell-uuagc-cabal 0 7 9 6 0 34
haskell-uuid 0 0 6 1 0 22
haskell-uuid-types 0 4 6 1 0 36
haskell-uulib 0 2 5 1 0 8
haskell-vault 0 1 5 1 0 18
haskell-vector 0 4 7 1 0 28
haskell-vector-algorithms 0 1 10 7 0 26
haskell-vector-binary-instances 0 9 5 6 0 20
haskell-vector-instances 0 1 5 6 0 26
haskell-vector-space 0 2 5 6 0 8
haskell-vector-space-points 0 7 5 6 0 8
haskell-vector-th-unbox 0 3 5 7 0 22
haskell-void 0 2 5 6 0 8
haskell-vty 0 5 7 1 1 36
haskell-wai 0 0 6 2 0 34
haskell-wai-app-file-cgi 0 2 6 6 0 36
haskell-wai-app-static 0 4 9 8 1 36
haskell-wai-conduit 0 0 5 1 0 30
haskell-wai-extra 0 1 7 8 0 36
haskell-wai-handler-launch 0 1 5 1 0 30
haskell-wai-logger 0 0 5 6 0 28
haskell-wai-websockets 0 2 5 6 0 24
haskell-warp 0 0 8 1 1 30
haskell-warp-tls 0 0 5 1 0 30
haskell-web-routes 0 1 5 6 0 34
haskell-web-routes-boomerang 0 0 5 6 0 26
haskell-web-routes-happstack 0 0 5 6 0 38
haskell-web-routes-hsp 0 0 5 6 0 26
haskell-web-routes-th 0 1 5 6 0 26
haskell-websockets 0 3 5 1 0 30
haskell-weigh 0 5 5 1 0 32
haskell-werewolf 0 4 17 1 0 36
haskell-with-location 0 0 5 6 0 28
haskell-wizards 0 3 6 6 0 30
haskell-wl-pprint-extras 0 0 6 6 0 28
haskell-wl-pprint-terminfo 0 0 6 6 0 28
haskell-wl-pprint-text 0 3 5 1 0 22
haskell-word-trie 0 2 5 6 0 30
haskell-word8 0 0 7 6 0 28
haskell-wreq 0 0 7 9 0 36
haskell-x11 0 3 7 6 0 14
haskell-x11-xft 0 2 5 6 0 16
haskell-x509 0 1 5 7 0 36
haskell-x509-store 0 0 5 6 0 26
haskell-x509-system 0 0 5 6 0 28
haskell-x509-util 0 2 7 3 0 0
haskell-x509-validation 0 0 5 6 0 26
haskell-xcb-types 0 4 5 6 0 22
haskell-xdg-basedir 0 0 5 6 0 22
haskell-xml 0 6 5 6 0 18
haskell-xml-conduit 0 0 12 6 0 36
haskell-xml-conduit-writer 0 0 5 6 0 36
haskell-xml-hamlet 2 1 8 5 0 36
haskell-xml-types 0 0 5 6 0 18
haskell-xmlgen 0 5 11 7 0 20
haskell-xmlhtml 0 1 9 18 0 55
haskell-xss-sanitize 0 2 5 6 0 34
haskell-yaml 0 9 14 1 3 34
haskell-yesod 0 1 5 1 0 36
haskell-yesod-auth 0 0 9 1 0 36
haskell-yesod-auth-hashdb 0 0 5 1 0 36
haskell-yesod-auth-oauth 2 3 4 1 0 36
haskell-yesod-auth-oauth2 0 3 8 9 0 36
haskell-yesod-bin 0 5 10 1 1 0
haskell-yesod-core 0 1 5 13 0 36
haskell-yesod-default 0 0 3 6 0 36
haskell-yesod-form 0 1 7 2 0 36
haskell-yesod-newsfeed 0 0 9 1 0 36
haskell-yesod-persistent 0 1 5 1 0 36
haskell-yesod-static 0 1 7 1 0 36
haskell-yesod-test 0 1 8 7 0 36
haskell-yi-language 0 2 7 6 0 36
haskell-yi-rope 0 3 5 6 0 34
haskell-zeromq4-haskell 0 1 5 1 0 24
haskell-zip-archive 0 2 6 1 0 36
haskell-zlib 0 2 6 1 0 14
haskell-zlib-bindings 0 0 5 6 0 14
haskell-zxcvbn-c 0 2 5 1 0 8
haskell98-report 0 5 4 3 1 0
haskell98-tutorial 0 3 3 3 0 0
hasktags 0 11 9 3 0 0
hatari 1 0 28 1 0 0
hatop 1 4 4 1 0 0
haveged 0 1 0 0 3 0
havp 0 1 8 1 0 0
hawknl 2 13 39 2 1 0
hawtbuf 0 0 1 2 0 0
hawtdispatch 0 0 1 1 0 0
hawtjni 0 0 2 1 0 1
haxe 0 0 26 3 1 0
haxml 0 15 25 9 0 28
hdapsd 2 1 5 3 1 0
hdate-applet 0 6 12 4 1 0
hdbc 0 2 5 1 0 22
hdbc-odbc 0 2 5 7 0 22
hdbc-postgresql 0 2 4 1 0 22
hdbc-sqlite3 0 2 5 1 0 22
hddemux 0 0 4 2 0 0
hddtemp 0 3 9 4 2 0
hdevtools 0 5 13 1 0 0
hdf-compass 0 1 0 38 0 2
hdf-eos4 3 4 7 6 1 0
hdf-eos5 2 0 16 7 6 0
hdf5 0 9 194 7 31 15
hdmi2usb-fx2-firmware 0 0 4 0 0 0
hdmi2usb-mode-switch 0 10 1 3 0 0
hdparm 0 0 1 1 2 0
hdrhistogram 0 0 1 2 0 0
hdup 0 7 23 2 0 0
headache 0 0 1 3 1 0
headius-options 0 1 1 3 0 0
healpix-cxx 1 0 2 5 2 0
healpix-java 0 0 0 1 0 0
healpy 0 0 1 2 0 0
health-check 0 0 3 3 1 0
heapdict 0 0 0 2 0 0
heaptrack 0 1 17 7 3 0
hearse 1 1 5 8 0 0
heartbeat 0 3 205 2 0 2
heartbleeder 0 0 3 1 0 6
heat 0 10 19 8 0 0
heat-cfntools 0 2 3 1 1 0
hebcal 0 9 10 5 1 0
hedgewars 0 7 11 3 1 0
heimdal 0 77 512 39 5 32
heimdall-flash 0 13 9 6 2 0
hello 0 1 5 7 1 0
hello-traditional 0 5 6 7 1 0
helm 0 0 1 0 0 1
helm-projectile 0 0 1 0 0 3
help2man 0 1 2 3 0 0
helpviewer.app 0 3 5 1 0 0
hepmc 4 11 60 2 0 0
herbstluftwm 0 3 13 3 0 0
hercules 0 3 117 4 6 0
herculesstudio 0 4 15 3 1 0
herelib 0 3 7 3 0 0
herisvm 2 4 1 2 0 0
heroes 0 0 7 3 2 0
heroes-data 0 1 3 3 0 0
heroes-sound-effects 0 1 3 3 1 0
heroes-sound-tracks 0 1 3 3 1 0
herold 0 1 4 1 0 0
hershey-fonts 0 2 8 8 1 0
herwig++ 1 2 111 3 1 0
hesiod 0 1 22 9 1 0
hessian 0 1 4 3 0 0
hevea 0 0 0 1 1 0
hevea-doc 0 1 1 2 1 0
hex-a-hop 0 6 28 3 1 0
hexalate 0 1 5 1 0 0
hexbox 1 2 6 11 0 0
hexchat 0 2 3 0 8 6
hexchat-otr 0 0 11 3 0 0
hexcompare 0 0 1 3 1 0
hexcurse 0 1 8 4 0 0
hexec 0 4 21 2 3 0
hexedit 0 1 1 1 0 0
hexer 0 0 1 0 0 0
hexter 0 4 13 1 1 0
hexxagon 0 7 4 6 0 0
hfsplus 0 0 5 2 12 0
hfsprogs 0 3 7 4 0 0
hfst 0 6 126 2 58 8
hfst-ospell 0 6 11 1 2 0
hfsutils 0 3 39 4 16 0
hg-fast-export 0 4 4 1 0 0
hg-git 0 0 1 3 0 0
hgnested 0 0 1 0 0 0
hgsubversion 0 0 1 3 0 0
hgsvn 0 3 5 4 0 0
hgview 0 6 4 5 0 0
hhsuite 0 0 3 1 0 0
hhvm 0 6 62 10 1 7
hibernate 0 1 5 2 0 0
hiccup-clojure 0 0 2 2 0 0
hicolor-icon-theme 0 1 3 4 0 337
hidapi 2 5 21 11 4 0
hidapi-cffi 0 1 5 5 0 0
hidrd 0 2 16 1 2 2
hiera 0 0 1 2 1 0
hiera-eyaml 0 0 0 1 1 0
higan 0 6 6 3 2 0
highlight 0 0 20 2 2 0
highlight-numbers-el 0 0 1 2 0 0
highlight.js 0 1 1 1 0 42
highlighting-kate 0 3 26 1 0 20
highwayhash 0 0 0 2 0 1
hijra 0 3 8 2 0 0
hikaricp 0 0 1 1 0 0
hiki 0 2 4 1 0 0
hilive 0 1 7 3 0 0
hime 0 2 51 1 18 0
hindsight 0 4 3 3 2 0
hippo-canvas 3 11 12 14 0 0
hiredis 0 1 5 1 1 0
hiro 0 0 2 4 0 0
hisat2 0 0 2 2 0 0
hitch 0 0 2 1 1 0
hitori 0 2 1 1 26 0
hivex 2 4 39 5 7 0
hkgerman 0 0 1 2 0 6
hkl 4 2 16 12 7 0
hl-todo-el 0 1 1 2 0 0
hlins 0 0 1 1 0 0
hlint 0 4 14 1 0 36
hmat-oss 0 2 13 7 2 0
hmisc 1 2 6 4 0 6
hmmer 0 7 79 5 5 0
hmmer2 1 2 0 1 0 0
hnb 0 1 12 2 1 0
ho22bus 0 7 13 2 2 0
hobbit-plugins 0 0 1 0 0 0
hocr 2 5 8 1 4 0
hodie 0 1 13 3 0 0
hoel 0 0 5 5 0 0
hoichess 0 0 1 1 2 0
hol-light 0 1 1 5 0 2
hol88 0 6 19 25 3 1
holdingnuts 0 3 10 2 2 0
holotz-castle 0 1 10 6 2 0
homebank 0 1 17 7 1 0
homer-api 2 0 14 10 0 5
homesick 0 0 1 1 0 0
honeysql-clojure 0 0 2 2 0 0
horae 0 5 20 2 1 0
horgand 0 7 13 2 2 0
horizon 0 5 1 29 0 0
horst 0 2 21 3 1 0
hostname 0 0 6 1 1 0
hoteldruid 0 1 1 0 0 2
hothasktags 0 3 9 3 0 0
hotssh 1 7 7 26 0 0
hotswap 0 2 11 2 1 0
hovercraft 0 1 1 1 0 0
how-can-i-help 0 0 1 0 0 0
howdoi 0 0 0 1 0 0
howm 0 4 6 2 2 0
hoz 0 10 14 14 2 0
hp-ppd 0 0 3 2 0 0
hp-search-mac 0 1 2 2 0 0
hp2xx 0 3 10 4 1 0
hp48cc 0 2 1 2 1 0
hpanel 0 4 5 1 0 0
hpcc 0 0 7 4 1 0
hping3 0 3 5 1 1 0
hplip 0 12 8 18 9 16
hpsockd 1 28 25 1 4 0
hsail-tools 0 1 9 2 1 0
hscolour 0 6 10 8 0 14
hsetroot 0 1 5 1 0 0
hslogger 0 2 5 6 0 28
hspell 0 5 7 3 1 0
hspell-gui 0 2 12 4 1 0
hsqldb 0 0 1 1 0 0
hsqldb1.8.0 0 4 4 5 0 0
ht 0 0 15 1 0 0
ht-el 0 0 0 1 0 0
htag 0 7 8 3 0 0
htdig 0 13 75 11 18 0
html-xml-utils 0 4 9 3 26 0
html2canvas 0 1 0 1 0 0
html2ps 1 3 22 2 0 0
html2text 0 1 10 2 0 0
html2wml 0 0 2 1 0 0
html5lib 0 0 4 2 0 0
htmlcxx 0 1 14 2 2 0
htmldoc 0 2 14 2 0 0
htmlgen 1 19 9 2 0 0
htmlmin 0 4 7 4 0 0
htmlunit 1118 1 3 2255 0 0
htmlunit-core-js 1 4 5 4 0 0
htop 0 0 5 1 1 0
htp 0 1 1 3 1 4
htpdate 0 0 1 1 1 0
htrace 0 1 1 2 0 0
hts-voice-nitech-jp-atr503-m001 0 0 1 2 0 0
htsengine 0 0 1 1 4 0
htseq 0 6 13 2 2 0
htsjdk 0 0 4 3 0 0
htslib 0 6 7 1 2 3
httest 0 4 44 3 0 8
httmock 0 1 2 3 0 0
http-icons 5 3 6 3 0 0
http-parser 0 3 5 1 1 6
httpbin 0 1 2 1 0 5
httpcode 0 0 2 1 0 0
httpcomponents-asyncclient 0 2 1 2 0 0
httpcomponents-client 0 1 1 3 0 0
httpcomponents-core 0 0 1 1 0 0
httperf 0 1 1 1 2 0
httpfs2 0 1 8 3 0 0
httpie 0 0 1 2 0 0
httping 0 0 7 3 1 0
httpry 0 0 4 1 2 0
https-everywhere 0 0 2 1 0 0
https-finder 0 3 3 2 0 0
httptunnel 0 1 11 1 3 0
httpunit 0 1 1 3 0 0
httrack 0 13 83 14 2 6
httraqt 0 5 10 1 0 0
hubicfuse 0 1 1 3 0 0
hugin 0 3 23 2 8 0
hugo 0 1 3 12 0 0
hugs98 0 347 298 56 7 2
human-icon-theme 1 9 5 4 0 0
humanfriendly 0 1 1 7 0 1
hunchentoot 0 2 3 0 0 0
hungry-delete-el 0 0 1 2 0 0
hunspell 1 24 34 4 7 0
hunspell-an 0 2 3 2 0 0
hunspell-ar 0 3 1 2 0 0
hunspell-be 0 2 2 2 0 0
hunspell-bo 0 0 10 1 0 0
hunspell-br 0 1 3 1 0 0
hunspell-ca 0 0 1 3 0 0
hunspell-dict-ko 0 0 1 2 0 0
hunspell-en-med 0 1 3 1 0 1
hunspell-en-us 0 7 13 3 0 0
hunspell-fr 0 1 1 6 0 0
hunspell-gl-es 0 2 14 1 0 0
hunspell-kk 0 6 9 2 0 0
hunspell-ml 0 2 6 2 0 0
hunspell-se 0 2 4 2 0 0
hunspell-sv 0 5 2 3 0 0
hunt 0 10 15 3 1 0
hupnp 0 1 10 3 0 0
hurd 17 2 9 2 0 0
hw-detect 2 0 1 1 0 0
hwb 0 1 3 1 6 0
hwdata 0 3 2 3 0 0
hwinfo 0 0 40 1 2 0
hwloc 4 120 182 36 32 0
hwloc-contrib 4 0 14 14 0 1
hxtools 0 31 7 2 0 0
hy 0 9 1 1 4 0
hyantesite 0 2 53 2 1 0
hyde 7 2 5 19 0 0
hydra 0 0 3 1 3 0
hydra-el 0 0 0 2 0 0
hydroffice.bag 0 1 0 5 1 7
hydrogen 41 9 1 2 4 6
hydrogen-drumkits 0 1 3 2 0 0
hyena 0 7 7 5 0 0
hylafax 0 18 123 12 26 188
hyperestraier 0 4 45 1 4 11
hyperic-sigar 0 4 11 1 1 0
hyperrogue 0 0 13 4 1 0
hyperscan 0 2 5 1 0 0
hyperspec 4 6 4 2 0 0
hyphen 0 0 6 0 4 0
hyphen-indic 0 1 5 1 0 0
hyphen-ru 0 1 3 1 0 0
hyphen-show 0 2 13 4 1 0
hyphy 0 6 14 8 4 0
hypre 0 2 131 5 22 3
i18nspector 0 0 0 0 0 0
i2c-tools 0 4 30 10 4 0
i2util 0 0 1 0 2 1
i3-wm 0 0 5 0 10 0
i3blocks 0 0 3 1 1 0
i3lock 0 1 1 0 0 0
i3status 0 0 1 0 1 0
i7z 0 9 6 5 1 0
i810switch 0 1 5 3 1 2
i8c 0 1 6 2 0 0
i8kutils 0 0 3 0 1 0
iagno 0 2 4 3 38 0
iannix 0 1 9 3 1 0
iapws 0 0 2 5 0 0
iat 1 8 6 8 0 0
iaxmodem 0 3 6 2 1 0
ibacm 4 2 7 3 3 0
ibam 1 9 15 5 2 0
ibid 1 5 13 1 0 0
ibm-3270 0 22 55 13 98 0
ibniz 1 1 3 3 1 0
ibod 0 1 9 4 1 0
ibsim 0 2 3 6 2 0
ibuffer-projectile 0 0 0 2 0 0
ibuffer-vc 0 0 0 2 0 0
ibus 0 20 1 1 2 34
ibus-anthy 0 8 3 5 0 2
ibus-array 0 0 7 2 0 0
ibus-braille 0 7 10 2 0 0
ibus-cangjie 2 4 7 2 0 0
ibus-chewing 0 1 5 1 1 0
ibus-client-clutter 0 3 6 0 0 0
ibus-hangul 0 2 3 1 0 0
ibus-input-pad 0 4 7 2 0 0
ibus-kkc 0 16 11 1 1 0
ibus-libpinyin 0 3 5 1 1 0
ibus-libthai 0 0 1 1 0 0
ibus-libzhuyin 0 3 1 1 1 0
ibus-m17n 0 0 1 6 0 0
ibus-pinyin 0 12 4 1 0 0
ibus-qt 0 0 3 9 0 1
ibus-rime 1 2 7 1 0 0
ibus-skk 0 1 7 4 0 0
ibus-sunpinyin 0 6 9 3 0 0
ibus-table 0 1 1 4 0 0
ibus-table-chinese 0 0 14 2 0 0
ibus-table-extraphrase 0 6 2 5 0 0
ibus-table-others 0 0 1 2 0 0
ibus-tegaki 0 2 2 2 0 0
ibus-unikey 0 2 8 4 2 0
ibus-zhuyin 0 1 4 0 1 0
ibutils 0 21 108 8 13 0
ical2html 12 0 9 2 4 4
icc-profiles 22 61 6 3 0 2
icc-profiles-free 0 2 8 3 0 0
icdiff 0 1 0 1 0 0
ice-builder-gradle 0 0 2 3 0 0
icecast2 60 2 5 1 1 0
icecc 0 1 27 2 2 2
icecc-monitor 0 1 4 1 0 0
icecream 0 3 5 2 0 0
icedove 1 6 150 513 19 446
icedtea-web 2 2 45 12 1 2
ices2 18 0 6 4 2 7
icewm 1 5 34 28 0 0
icheck 0 7 5 24 0 0
icinga 0 2 7 41 3 20
icinga2 0 4 62 19 8 5
icingaweb2 0 3 1 5 0 4
icli 0 3 2 2 0 0
icmake 0 0 33 1 7 0
icmpinfo 0 0 1 1 1 0
icmptx 0 2 9 4 1 0
icmpush 0 12 19 3 0 0
icom 0 2 6 4 1 0
icon 0 5 23 7 2 0
icon-naming-utils 0 3 12 2 0 0
icon-slicer 12 0 4 2 7 0
icoutils 0 1 7 2 0 0
icu 0 22 2073 30 26 6
icu4j 0 2 2 6 0 0
icu4j-4.2 0 1 1 4 0 0
icu4j-4.4 0 1 4 5 0 0
icu4j-49 0 1 3 5 0 0
id-utils 1 7 35 4 0 0
id3 0 0 1 0 0 1
id3lib3.8.3 0 3 17 1 2 9
id3ren 0 2 10 1 1 0
id3tool 0 0 1 1 1 1
id3v2 0 0 2 9 1 0
idba 0 1 3 3 4 0
ident2 0 9 9 1 1 0
identicurse 0 23 5 1 0 0
identity4c 0 2 5 5 0 0
idesk 0 1 1 1 2 0
ideviceinstaller 0 3 11 5 2 0
idjc 2 2 7 1 1 0
idl-font-lock-el 0 4 2 2 0 0
idlastro 0 1 0 1 0 0
idle3-tools 0 2 14 2 1 0
idlestat 0 0 7 2 1 0
idm-console-framework 0 4 7 10 0 0
ido 4 14 11 10 0 0
ido-ubiquitous 0 1 1 1 0 0
ido-vertical-mode 0 0 0 2 0 0
idzebra 0 1 21 2 2 0
ie7-js 0 5 6 8 0 0
iec16022 0 4 16 3 3 0
iedit 0 0 0 2 0 0
ieee-data 0 0 5 0 0 0
ifd-gempc 0 5 7 2 1 0
ifeffit 1 3 41 4 17 0
ifenslave 0 0 1 0 0 0
ifetch-tools 0 1 2 2 0 0
ifhp 0 3 16 3 4 2
ifile 0 0 1 1 1 6
ifmail 0 16 56 11 11 0
ifmetric 0 0 1 1 0 0
ifpgui 0 4 18 6 1 0
ifplugd 0 0 11 2 2 0
ifrench 0 2 3 3 1 0
ifrench-gut 0 0 7 10 0 0
ifrit 0 1 18 4 1 0
ifscheme 0 1 13 4 0 3
ifstat 2 7 10 5 0 0
iftop 0 0 5 1 1 0
ifupdown 0 8 11 0 1 2
ifupdown-extra 1 1 8 2 0 2
ifupdown-multi 0 1 2 0 0 0
ifupdown-scripts-zg2 2 3 8 2 1 0
ifupdown2 0 0 2 1 0 0
ifuse 0 1 3 6 1 0
igaelic 0 4 4 4 0 0
igal2 0 2 2 3 0 0
igerman98 0 0 1 1 0 0
igmpproxy 0 2 12 0 1 0
ignition-math2 0 0 8 1 1 2
ignition-msgs 0 0 7 5 0 2
ignition-transport 2 2 7 1 2 0
igraph 0 2 7 5 1 0
igtf-policy-bundle 0 6 5 1 0 0
igv 0 0 1 15 0 0
ii 0 2 5 2 1 0
ii-esu 0 1 7 5 1 0
iio-sensor-proxy 0 4 6 5 1 0
iipimage 0 5 9 4 0 0
iirish 0 0 7 7 0 0
iisemulator 0 3 8 2 0 0
iitalian 0 5 7 3 0 0
ijs 14 0 11 8 0 0
ikarus 1 4 9 6 2 0
ike 4 0 19 1 8 4
ike-scan 0 0 11 2 2 0
ikiwiki 0 1 5 3 1 4
ikiwiki-hosting 4 6 3 0 1 0
ikvm 1 13 12 13 1 2
ilisp 1 2 5 1 0 0
ilmbase 0 8 25 1 0 2
im 0 1 6 2 0 0
im-config 0 0 1 4 0 1
imageindex 0 0 2 1 0 0
imagej 0 0 3 2 0 0
imagemagick 4 15 884 0 344 0
imagesloaded 0 2 4 2 0 0
imagetooth 0 3 7 2 1 0
imagevis3d 0 0 20 3 0 8
imagination 0 1 1 1 2 0
imanx 0 0 3 4 0 0
imap-acl-extension 0 1 2 1 0 0
imapcopy 0 4 14 6 0 0
imapfilter 0 5 11 4 1 0
imaprowl 0 2 4 1 0 0
imaptool 0 1 3 4 0 0
imdbpy 0 0 6 7 0 0
imediff2 0 0 3 7 0 0
imexam 0 2 14 1 44 0
img2pdf 0 1 0 3 0 0
imgp 0 0 1 1 0 0
imgsizer 1 9 4 4 0 0
imgtex 0 2 4 3 0 0
imgvtopgm 0 5 24 4 5 0
imhangul 0 3 5 3 2 0
imhangul-common 0 1 5 0 0 0
imhangul3 0 3 5 3 2 0
imip-agent 12 4 2 1 0 2
iml 0 1 7 1 3 0
imlib2 0 2 45 5 15 0
imms 0 4 9 4 4 0
impacket 0 6 1 1 2 0
importmagic 0 1 0 1 0 0
impose+ 0 7 6 5 0 0
imposm 0 2 0 1 0 0
imposm-parser 0 0 0 1 0 2
impress.js 0 2 3 1 1 1
impressive 0 2 13 3 0 0
impressive-display 0 1 2 1 0 0
imview 1 8 14 1 1 0
imview-doc 2 8 8 5 1 0
imvirt 0 0 1 0 0 2
imwheel 0 1 26 3 2 0
inadyn 2 4 9 1 1 0
incremental 0 0 6 3 0 0
incron 0 5 16 4 2 0
indelible 0 1 13 3 12 0
indent 1 1 7 11 1 0
indexed-gzip 0 1 14 3 0 0
indigo 0 4 31 11 3 0
inetutils 0 0 11 0 0 18
infernal 0 0 32 4 5 0
infiniband-diags 0 1 2 1 23 16
infinipath-psm 0 1 12 7 7 0
inflection 0 1 0 1 0 0
influxdb 0 0 4 2 0 2
influxdb-python 0 0 2 3 0 0
info-beamer 0 9 10 0 1 0
info2man 0 1 4 2 0 0
info2www 0 7 3 3 0 0
infon 0 3 24 5 3 0
inform 0 1 9 2 1 0
inform-mode 0 2 1 3 0 0
inform6-compiler 0 0 2 1 1 0
inform6-library 0 0 1 1 0 1
ini4j 0 1 3 3 0 0
init-system-helpers 0 3 5 0 0 2
initramfs-tools 0 2 4 1 0 3
initz 0 3 3 5 0 0
injeqt 0 1 9 0 0 0
ink 0 1 3 3 1 0
ink-generator 0 4 3 2 0 0
inkscape 0 1 3 2 3 0
inkscape-open-symbols 0 0 1 2 0 0
inn 0 14 94 8 30 25
inn2 2 47 61 18 7 0
innoextract 0 1 5 0 0 0
ino-headers 0 1 4 1 0 0
inosync 0 1 1 4 0 0
inoticoming 0 3 9 3 0 0
inotify-hookable 0 0 0 1 1 0
inotify-tools 0 1 1 7 3 2
inotifyx 1 7 13 2 0 0
input-pad 0 8 19 2 2 0
input-utils 0 2 17 5 3 0
inputlirc 2 2 7 2 1 0
inputplug 0 9 3 4 0 0
insighttoolkit4 0 22 771 17 66 4
inspectrum 0 1 9 3 1 0
inspircd 0 1 0 7 2 2
insserv 0 6 8 2 0 0
install-mimic 0 0 0 0 0 0
installation-birthday 0 1 0 0 0 0
installation-guide 0 3 6 1 100 0
installation-locale 0 2 1 1 0 0
installation-report 0 1 1 1 0 0
instant 0 2 2 2 0 8
instaparse-clojure 0 0 1 1 0 0
